Title,Year,Month,Day,Weekday,Gross,Days_Since_Release
Titanic,1997,12,19,6,8658814,1
Titanic,1997,12,20,7,10672013,2
Titanic,1997,12,21,1,9307304,3
Titanic,1997,12,22,2,5578212,4
Titanic,1997,12,23,3,6003119,5
Titanic,1997,12,24,4,3571345,6
Titanic,1997,12,25,5,9178529,7
Titanic,1997,12,26,6,12122298,8
Titanic,1997,12,27,7,12466455,9
Titanic,1997,12,28,1,10866520,10
Titanic,1997,12,29,2,7942920,11
Titanic,1997,12,30,3,8012909,12
Titanic,1997,12,31,4,8213735,13
Titanic,1998,1,1,5,11558520,14
Titanic,1998,1,2,6,11698861,15
Titanic,1998,1,3,7,12726625,16
Titanic,1998,1,4,1,8889792,17
Titanic,1998,1,5,2,3022271,18
Titanic,1998,1,6,3,3044822,19
Titanic,1998,1,7,4,2841351,20
Titanic,1998,1,8,5,2789088,21
Titanic,1998,1,9,6,7738150,22
Titanic,1998,1,10,7,12758118,23
Titanic,1998,1,11,1,8220042,24
Titanic,1998,1,12,2,2170146,25
Titanic,1998,1,13,3,2386164,26
Titanic,1998,1,14,4,2095782,27
Titanic,1998,1,15,5,2200465,28
Titanic,1998,1,16,6,7418385,29
Titanic,1998,1,17,7,12357344,30
Titanic,1998,1,18,1,10235305,31
Titanic,1998,1,19,2,6003510,32
Titanic,1998,1,20,3,2322334,33
Titanic,1998,1,21,4,2076976,34
Titanic,1998,1,22,5,2212942,35
Titanic,1998,1,23,6,7031183,36
Titanic,1998,1,24,7,12474937,37
Titanic,1998,1,25,1,5732600,38
Titanic,1998,1,26,2,1901222,39
Titanic,1998,1,27,3,1922428,40
Titanic,1998,1,28,4,1808170,41
Titanic,1998,1,29,5,1961325,42
Titanic,1998,1,30,6,6652831,43
Titanic,1998,1,31,7,11963977,44
Titanic,1998,2,1,1,7290364,45
Titanic,1998,2,2,2,1505547,46
Titanic,1998,2,3,3,1736853,47
Titanic,1998,2,4,4,1448751,48
Titanic,1998,2,5,5,1536474,49
Titanic,1998,2,6,6,5712448,50
Titanic,1998,2,7,7,10818530,51
Titanic,1998,2,8,1,6496860,52
Titanic,1998,2,9,2,1355098,53
Titanic,1998,2,10,3,1506524,54
Titanic,1998,2,11,4,1460439,55
Titanic,1998,2,12,5,1716570,56
Titanic,1998,2,13,6,5730480,57
Titanic,1998,2,14,7,13048711,58
Titanic,1998,2,15,1,9388756,59
Titanic,1998,2,16,2,4708477,60
Titanic,1998,2,17,3,1873856,61
Titanic,1998,2,18,4,1627967,62
Titanic,1998,2,19,5,1752994,63
Titanic,1998,2,20,6,5239962,64
Titanic,1998,2,21,7,9925539,65
Titanic,1998,2,22,1,5870842,66
Titanic,1998,2,23,2,1177689,67
Titanic,1998,2,24,3,1291197,68
Titanic,1998,2,25,4,1053227,69
Titanic,1998,2,26,5,1266838,70
Titanic,1998,2,27,6,4739243,71
Titanic,1998,2,28,7,9374965,72
Titanic,1998,3,1,1,5518848,73
Titanic,1998,3,2,2,1062265,74
Titanic,1998,3,3,3,1288344,75
Titanic,1998,3,4,4,1052511,76
Titanic,1998,3,5,5,1164538,77
Titanic,1998,3,6,6,4364108,78
Titanic,1998,3,7,7,8358879,79
Titanic,1998,3,8,1,4882862,80
Titanic,1998,3,9,2,1055683,81
Titanic,1998,3,10,3,1241687,82
Titanic,1998,3,11,4,1115628,83
Titanic,1998,3,12,5,1296932,84
Titanic,1998,3,13,6,4345209,85
Titanic,1998,3,14,7,8169554,86
Titanic,1998,3,15,1,5064052,87
Titanic,1998,3,16,2,1321963,88
Titanic,1998,3,17,3,1476821,89
Titanic,1998,3,18,4,1481658,90
Titanic,1998,3,19,5,1632510,91
Titanic,1998,3,20,6,4318945,92
Titanic,1998,3,21,7,8003861,93
Titanic,1998,3,22,1,4842433,94
Titanic,1998,3,23,2,1058713,95
Titanic,1998,3,24,3,1605435,96
Titanic,1998,3,25,4,1432311,97
Titanic,1998,3,26,5,1438240,98
Titanic,1998,3,27,6,4206010,99
Titanic,1998,3,28,7,7329557,100
Titanic,1998,3,29,1,3677933,101
Titanic,1998,3,30,2,778315,102
Titanic,1998,3,31,3,1018514,103
Titanic,1998,4,1,4,888112,104
Titanic,1998,4,2,5,925587,105
Titanic,1998,4,3,6,3031565,106
Titanic,1998,4,4,7,5775210,107
Titanic,1998,4,5,1,2726705,108
Titanic,1998,4,6,2,774118,109
Titanic,1998,4,7,3,932621,110
Titanic,1998,4,8,4,888919,111
Titanic,1998,4,9,5,1293254,112
Titanic,1998,4,10,6,3270133,113
Titanic,1998,4,11,7,3492698,114
Titanic,1998,4,12,1,1795410,115
Titanic,1998,4,13,2,1013748,116
Titanic,1998,4,14,3,1011917,117
Titanic,1998,4,15,4,888356,118
Titanic,1998,4,16,5,891502,119
Titanic,1998,4,17,6,2151798,120
Titanic,1998,4,18,7,3495646,121
Titanic,1998,4,19,1,1795410,122
Titanic,1998,4,20,2,408661,123
Titanic,1998,4,21,3,448741,124
Titanic,1998,4,22,4,348594,125
Titanic,1998,4,23,5,403576,126
Titanic,1998,4,24,6,1297768,127
Titanic,1998,4,25,7,2448021,128
Titanic,1998,4,26,1,1192786,129
Titanic,1998,4,27,2,257682,130
Titanic,1998,4,28,3,314508,131
Titanic,1998,4,29,4,259013,132
Titanic,1998,4,30,5,278090,133
Titanic,1998,5,1,6,1029843,134
Titanic,1998,5,2,7,2090154,135
Titanic,1998,5,3,1,891891,136
Titanic,1998,5,4,2,216732,137
Titanic,1998,5,5,3,256046,138
Titanic,1998,5,6,4,213922,139
Titanic,1998,5,7,5,218609,140
Titanic,1998,5,8,6,766834,141
Titanic,1998,5,9,7,1487546,142
Titanic,1998,5,10,1,924193,143
Titanic,1998,5,11,2,211598,144
Titanic,1998,5,12,3,232922,145
Titanic,1998,5,13,4,182777,146
Titanic,1998,5,14,5,153882,147
Titanic,1998,5,15,6,537065,148
Titanic,1998,5,16,7,1030744,149
Titanic,1998,5,17,1,544493,150
Titanic,1998,5,18,2,185831,151
Titanic,1998,5,19,3,148455,152
Titanic,1998,5,20,4,154808,153
Titanic,1998,5,21,5,184321,154
Titanic,1998,5,22,6,598118,155
Titanic,1998,5,23,7,1176050,156
Titanic,1998,5,24,1,1195876,157
Titanic,1998,5,25,2,702659,158
Titanic,1998,5,26,3,187884,159
Titanic,1998,5,27,4,187222,160
Titanic,1998,5,28,5,200777,161
Titanic,1998,5,29,6,445895,162
Titanic,1998,5,30,7,846117,163
Titanic,1998,5,31,1,491567,164
Titanic,1998,6,1,2,183877,165
Titanic,1998,6,2,3,212090,166
Titanic,1998,6,3,4,204580,167
Titanic,1998,6,4,5,221008,168
Titanic,1998,6,5,6,418203,169
Titanic,1998,6,6,7,776859,170
Titanic,1998,6,7,1,453798,171
Titanic,1998,6,8,2,175323,172
Titanic,1998,6,9,3,218759,173
Titanic,1998,6,10,4,181365,174
Titanic,1998,6,11,5,205117,175
Titanic,1998,6,12,6,297611,176
Titanic,1998,6,13,7,552705,177
Titanic,1998,6,14,1,364421,178
Titanic,1998,6,15,2,143983,179
Titanic,1998,6,16,3,173664,180
Titanic,1998,6,17,4,153878,181
Titanic,1998,6,18,5,157956,182
Titanic,1998,7,20,2,282472,214
Titanic,1998,7,21,3,332809,215
Titanic,1998,7,22,4,318448,216
Titanic,1998,7,23,5,334567,217
Titanic,2012,4,4,4,4375388,5221
Titanic,2012,4,5,5,3660144,5222
Titanic,2012,4,6,6,7120875,5223
Titanic,2012,4,7,7,6658708,5224
Titanic,2012,4,8,1,3505870,5225
Titanic,2012,4,9,2,2201712,5226
Titanic,2012,4,10,3,1856316,5227
Titanic,2012,4,11,4,1552003,5228
Titanic,2012,4,12,5,1537604,5229
Titanic,2012,4,13,6,3336941,5230
Titanic,2012,4,14,7,5196148,5231
Titanic,2012,4,15,1,3397160,5232
Titanic,2012,4,16,2,800934,5233
Titanic,2012,4,17,3,893187,5234
Titanic,2012,4,18,4,704922,5235
Titanic,2012,4,19,5,705155,5236
Titanic,2012,4,20,6,1401409,5237
Titanic,2012,4,21,7,2160472,5238
Titanic,2012,4,22,1,1470676,5239
Titanic,2012,4,23,2,366758,5240
Titanic,2012,4,24,3,431618,5241
Titanic,2012,4,25,4,333088,5242
Titanic,2012,4,26,5,375104,5243
Titanic,2012,4,27,6,515787,5244
Titanic,2012,4,28,7,848634,5245
Titanic,2012,4,29,1,549312,5246
Titanic,2012,4,30,2,151136,5247
Titanic,2012,5,1,3,184736,5248
Titanic,2012,5,2,4,150780,5249
Titanic,2012,5,3,5,157647,5250
Titanic,2012,5,4,6,96179,5251
Titanic,2012,5,5,7,147093,5252
Titanic,2012,5,6,1,122062,5253
Titanic,2012,5,7,2,37048,5254
Titanic,2012,5,8,3,44667,5255
Titanic,2012,5,9,4,38450,5256
Titanic,2012,5,10,5,45790,5257
Titanic,2012,5,11,6,39850,5258
Titanic,2012,5,12,7,58778,5259
Titanic,2012,5,13,1,59219,5260
Titanic,2012,5,14,2,17825,5261
Titanic,2012,5,15,3,20762,5262
Titanic,2012,5,16,4,15463,5263
Titanic,2012,5,17,5,17292,5264
Titanic,2012,5,18,6,13902,5265
Titanic,2012,5,19,7,20493,5266
Titanic,2012,5,20,1,16188,5267
Titanic,2012,5,21,2,8128,5268
Titanic,2012,5,22,3,8152,5269
Titanic,2012,5,23,4,6287,5270
Titanic,2012,5,24,5,8789,5271
Titanic,2012,5,25,6,8307,5272
Titanic,2012,5,26,7,12606,5273
Titanic,2012,5,27,1,12518,5274
Titanic,2012,5,28,2,9586,5275
Titanic,2012,5,29,3,5075,5276
Titanic,2012,5,30,4,4505,5277
Titanic,2012,5,31,5,5163,5278
Titanic,2012,6,1,6,10249,5279
Titanic,2012,6,2,7,12882,5280
Titanic,2012,6,3,1,10937,5281
Titanic,2012,6,4,2,6574,5282
Titanic,2012,6,5,3,6062,5283
Titanic,2012,6,6,4,5904,5284
Titanic,2012,6,7,5,6155,5285
Armageddon,1998,7,1,4,9668216,1
Armageddon,1998,7,2,5,8430000,2
Armageddon,1998,7,3,6,13620000,3
Armageddon,1998,7,4,7,10542000,4
Armageddon,1998,7,5,1,11943000,5
Armageddon,1998,7,6,2,5911209,6
Armageddon,1998,7,7,3,5911749,7
Armageddon,1998,7,8,4,5493980,8
Armageddon,1998,7,9,5,4783864,9
Armageddon,1998,7,10,6,7170000,10
Armageddon,1998,7,11,7,8840000,11
Armageddon,1998,7,12,1,5661000,12
Armageddon,1998,7,13,2,3145273,13
Armageddon,1998,7,14,3,3461383,14
Armageddon,1998,7,15,4,3037718,15
Armageddon,1998,7,16,5,3034553,16
Armageddon,1998,7,17,6,5105000,17
Armageddon,1998,7,18,7,6710000,18
Armageddon,1998,7,19,1,4896000,19
Armageddon,1998,7,20,2,2321878,20
Armageddon,1998,7,21,3,2537127,21
Armageddon,1998,7,22,4,2220449,22
Armageddon,1998,7,23,5,2234755,23
Armageddon,1998,7,24,6,3285000,24
Armageddon,1998,7,25,7,4335000,25
Armageddon,1998,7,26,1,3188000,26
Armageddon,1998,7,27,2,1519817,27
Armageddon,1998,7,28,3,1701601,28
Armageddon,1998,7,29,4,1368475,29
Armageddon,1998,7,30,5,1381063,30
Armageddon,1998,7,31,6,2315000,31
Armageddon,1998,8,1,7,3060000,32
Armageddon,1998,8,2,1,2223000,33
Armageddon,1998,8,3,2,1090348,34
Armageddon,1998,8,4,3,1192166,35
Armageddon,1998,8,5,4,1035183,36
Armageddon,1998,8,6,5,995396,37
Armageddon,1998,8,7,6,1559908,38
Armageddon,1998,8,8,7,2070000,39
Armageddon,1998,8,9,1,1557000,40
Armageddon,1998,8,10,2,777982,41
Armageddon,1998,8,11,3,887489,42
Armageddon,1998,8,12,4,738863,43
Armageddon,1998,8,13,5,717699,44
Armageddon,1998,8,14,6,1170000,45
Armageddon,1998,8,15,7,1764000,46
Armageddon,1998,8,16,1,1204000,47
Armageddon,1998,8,17,2,566423,48
Armageddon,1998,8,18,3,641768,49
Armageddon,1998,8,19,4,517815,50
Armageddon,1998,8,20,5,499643,51
Armageddon,1998,9,8,3,150762,70
Armageddon,1998,9,9,4,129562,71
Armageddon,1998,9,10,5,122914,72
Armageddon,1998,9,11,6,410000,73
Armageddon,1998,9,12,7,780000,74
Armageddon,1998,9,13,1,375000,75
Armageddon,1998,9,15,3,138749,77
Armageddon,1998,9,16,4,109954,78
Armageddon,1998,9,20,1,306000,82
Armageddon,1998,9,21,2,81730,83
Armageddon,1998,9,22,3,108320,84
Armageddon,1998,9,23,4,75389,85
Armageddon,1998,9,24,5,81682,86
Saving Private Ryan,1998,7,24,6,9705000,1
Saving Private Ryan,1998,7,25,7,11170000,2
Saving Private Ryan,1998,7,26,1,9613000,3
Saving Private Ryan,1998,7,27,2,5231469,4
Saving Private Ryan,1998,7,28,3,5035992,5
Saving Private Ryan,1998,7,29,4,4573049,6
Saving Private Ryan,1998,7,30,5,4343746,7
Saving Private Ryan,1998,7,31,6,7005000,8
Saving Private Ryan,1998,8,1,7,9245000,9
Saving Private Ryan,1998,8,2,1,7407000,10
Saving Private Ryan,1998,8,3,2,3411506,11
Saving Private Ryan,1998,8,4,3,3408625,12
Saving Private Ryan,1998,8,5,4,3143228,13
Saving Private Ryan,1998,8,6,5,3047457,14
Saving Private Ryan,1998,8,7,6,5015023,15
Saving Private Ryan,1998,8,8,7,7015000,16
Saving Private Ryan,1998,8,9,1,5567000,17
Saving Private Ryan,1998,8,10,2,2407287,18
Saving Private Ryan,1998,8,11,3,2455024,19
Saving Private Ryan,1998,8,12,4,2211841,20
Saving Private Ryan,1998,8,13,5,2032746,21
Saving Private Ryan,1998,8,14,6,3485000,22
Saving Private Ryan,1998,8,15,7,5662000,23
Saving Private Ryan,1998,8,16,1,4011000,24
Saving Private Ryan,1998,8,17,2,1752267,25
Saving Private Ryan,1998,8,18,3,1851187,26
Saving Private Ryan,1998,8,19,4,1541023,27
Saving Private Ryan,1998,8,20,5,1425822,28
Saving Private Ryan,1998,8,21,6,2690000,29
Saving Private Ryan,1998,8,22,7,4330000,30
Saving Private Ryan,1998,8,23,1,3100000,31
Saving Private Ryan,1998,8,24,2,1110244,32
Saving Private Ryan,1998,8,25,3,1274022,33
Saving Private Ryan,1998,8,26,4,1062198,34
Saving Private Ryan,1998,8,27,5,1002146,35
Saving Private Ryan,1998,8,28,6,2215000,36
Saving Private Ryan,1998,8,29,7,3730000,37
Saving Private Ryan,1998,8,30,1,2201000,38
Saving Private Ryan,1998,8,31,2,722449,39
Saving Private Ryan,1998,9,1,3,825042,40
Saving Private Ryan,1998,9,2,4,714329,41
Saving Private Ryan,1998,9,3,5,695282,42
Saving Private Ryan,1998,9,4,6,1640000,43
Saving Private Ryan,1998,9,5,7,2640000,44
Saving Private Ryan,1998,9,6,1,2560000,45
Saving Private Ryan,1998,9,7,2,2034621,46
Saving Private Ryan,1998,9,8,3,529815,47
Saving Private Ryan,1998,9,9,4,500042,48
Saving Private Ryan,1998,9,10,5,471043,49
Saving Private Ryan,1998,9,11,6,1125000,50
Saving Private Ryan,1998,9,12,7,2125000,51
Saving Private Ryan,1998,9,13,1,1081000,52
Saving Private Ryan,1998,9,14,2,345109,53
Saving Private Ryan,1998,9,15,3,476134,54
Saving Private Ryan,1998,9,16,4,385469,55
Saving Private Ryan,1998,9,17,5,402691,56
Saving Private Ryan,1998,9,18,6,945000,57
Saving Private Ryan,1998,9,19,7,1705000,58
Saving Private Ryan,1998,9,20,1,881000,59
Saving Private Ryan,1998,9,21,2,283479,60
Saving Private Ryan,1998,9,22,3,377099,61
Saving Private Ryan,1998,9,23,4,283478,62
Saving Private Ryan,1998,9,24,5,271388,63
Saving Private Ryan,1998,9,25,6,660000,64
Saving Private Ryan,1998,9,26,7,1237000,65
Saving Private Ryan,1998,9,27,1,614000,66
Saving Private Ryan,1998,9,28,2,182425,67
Saving Private Ryan,1998,9,29,3,255479,68
Saving Private Ryan,1998,9,30,4,230648,69
Saving Private Ryan,1998,10,1,5,180628,70
Saving Private Ryan,1998,10,2,6,435000,71
Saving Private Ryan,1998,10,3,7,805000,72
Saving Private Ryan,1998,10,4,1,416000,73
Saving Private Ryan,1998,10,5,2,131076,74
Saving Private Ryan,1998,10,6,3,169414,75
Saving Private Ryan,1998,10,7,4,152667,76
Saving Private Ryan,1998,10,8,5,163619,77
Saving Private Ryan,1998,10,12,2,187422,81
Saving Private Ryan,1998,10,13,3,124118,82
Saving Private Ryan,1998,10,14,4,120976,83
Saving Private Ryan,1998,10,15,5,125691,84
Saving Private Ryan,1999,2,5,6,1543000,197
Saving Private Ryan,1999,2,6,7,1625000,198
Saving Private Ryan,1999,2,7,1,1076000,199
Saving Private Ryan,1999,2,8,2,464241,200
Saving Private Ryan,1999,2,9,3,370064,201
Saving Private Ryan,1999,2,10,4,339409,202
Saving Private Ryan,1999,2,11,5,324981,203
Saving Private Ryan,1999,2,12,6,735000,204
Saving Private Ryan,1999,2,13,7,1425000,205
Saving Private Ryan,1999,2,14,1,1240000,206
Saving Private Ryan,1999,2,15,2,592404,207
Saving Private Ryan,1999,2,16,3,302379,208
Saving Private Ryan,1999,2,17,4,249032,209
Saving Private Ryan,1999,2,18,5,267291,210
Saving Private Ryan,1999,2,19,6,580000,211
Saving Private Ryan,1999,2,20,7,1125000,212
Saving Private Ryan,1999,2,21,1,707000,213
Saving Private Ryan,1999,2,22,2,188472,214
Saving Private Ryan,1999,2,23,3,214789,215
Saving Private Ryan,1999,2,24,4,188403,216
Saving Private Ryan,1999,2,25,5,186392,217
Saving Private Ryan,1999,2,26,6,379187,218
Saving Private Ryan,1999,2,27,7,775000,219
Saving Private Ryan,1999,2,28,1,481000,220
Saving Private Ryan,1999,3,1,2,127905,221
Saving Private Ryan,1999,3,2,3,160302,222
Saving Private Ryan,1999,3,3,4,135693,223
Saving Private Ryan,1999,3,4,5,150037,224
Saving Private Ryan,1999,3,5,6,304932,225
Saving Private Ryan,1999,3,6,7,535000,226
Saving Private Ryan,1999,3,7,1,341000,227
Saving Private Ryan,1999,3,8,2,111603,228
Saving Private Ryan,1999,3,9,3,133802,229
Saving Private Ryan,1999,3,10,4,124329,230
Saving Private Ryan,1999,3,11,5,125704,231
Saving Private Ryan,1999,3,14,1,256000,234
Saving Private Ryan,1999,3,15,2,110279,235
Saving Private Ryan,1999,3,16,3,130209,236
Saving Private Ryan,1999,3,17,4,101762,237
Saving Private Ryan,1999,3,18,5,140228,238
Saving Private Ryan,1999,3,21,1,287000,241
Saving Private Ryan,1999,3,22,2,136034,242
Saving Private Ryan,1999,3,23,3,140708,243
Saving Private Ryan,1999,3,24,4,115430,244
Saving Private Ryan,1999,3,25,5,121663,245
Saving Private Ryan,1999,3,28,1,282000,248
Saving Private Ryan,1999,3,29,2,84899,249
Saving Private Ryan,1999,3,30,3,110433,250
Saving Private Ryan,1999,3,31,4,94308,251
Saving Private Ryan,1999,4,4,1,199000,255
Saving Private Ryan,1999,4,5,2,75719,256
Saving Private Ryan,1999,4,6,3,73499,257
Saving Private Ryan,1999,4,7,4,68795,258
Saving Private Ryan,1999,4,8,5,66413,259
Saving Private Ryan,1999,4,11,1,120000,262
Saving Private Ryan,1999,4,12,2,133611,263
Saving Private Ryan,1999,4,13,3,41913,264
Saving Private Ryan,1999,4,14,4,35712,265
Saving Private Ryan,1999,4,15,5,41431,266
Saving Private Ryan,1999,4,18,1,170000,269
Saving Private Ryan,1999,4,19,2,57413,270
Saving Private Ryan,1999,4,20,3,65211,271
Saving Private Ryan,1999,4,21,4,60191,272
Saving Private Ryan,1999,4,22,5,64807,273
Saving Private Ryan,1999,4,26,2,43114,277
Saving Private Ryan,1999,4,27,3,51202,278
Saving Private Ryan,1999,4,28,4,42876,279
Saving Private Ryan,1999,4,29,5,45521,280
Saving Private Ryan,1999,5,2,1,70000,283
Saving Private Ryan,1999,5,4,3,28717,285
Saving Private Ryan,1999,5,5,4,32146,286
Saving Private Ryan,1999,5,6,5,33715,287
There's Something About Mary,1998,7,15,4,2007550,1
There's Something About Mary,1998,7,16,5,2049287,2
There's Something About Mary,1998,7,17,6,4115000,3
There's Something About Mary,1998,7,18,7,5190000,4
There's Something About Mary,1998,7,19,1,4597000,5
There's Something About Mary,1998,7,20,2,2584780,6
There's Something About Mary,1998,7,21,3,2758539,7
There's Something About Mary,1998,7,22,4,2659785,8
There's Something About Mary,1998,7,23,5,2563676,9
There's Something About Mary,1998,7,24,6,3810000,10
There's Something About Mary,1998,7,25,7,4715000,11
There's Something About Mary,1998,7,26,1,4112000,12
There's Something About Mary,1998,7,27,2,2067380,13
There's Something About Mary,1998,7,28,3,2206350,14
There's Something About Mary,1998,7,29,4,1964838,15
There's Something About Mary,1998,7,30,5,1995973,16
There's Something About Mary,1998,7,31,6,3310000,17
There's Something About Mary,1998,8,1,7,4275000,18
There's Something About Mary,1998,8,2,1,3460000,19
There's Something About Mary,1998,8,3,2,1764281,20
There's Something About Mary,1998,8,4,3,1866022,21
There's Something About Mary,1998,8,5,4,1660331,22
There's Something About Mary,1998,8,6,5,1668159,23
There's Something About Mary,1998,8,7,6,2774939,24
There's Something About Mary,1998,8,8,7,3635000,25
There's Something About Mary,1998,8,9,1,2749000,26
There's Something About Mary,1998,8,10,2,1472218,27
There's Something About Mary,1998,8,11,3,1624044,28
There's Something About Mary,1998,8,12,4,1408574,29
There's Something About Mary,1998,8,13,5,1343490,30
There's Something About Mary,1998,8,14,6,2575000,31
There's Something About Mary,1998,8,15,7,3532000,32
There's Something About Mary,1998,8,16,1,2718000,33
There's Something About Mary,1998,8,17,2,1296662,34
There's Something About Mary,1998,8,18,3,1385122,35
There's Something About Mary,1998,8,19,4,1190974,36
There's Something About Mary,1998,8,20,5,1134316,37
There's Something About Mary,1998,8,21,6,2205000,38
There's Something About Mary,1998,8,22,7,3170000,39
There's Something About Mary,1998,8,23,1,2260000,40
There's Something About Mary,1998,8,24,2,899180,41
There's Something About Mary,1998,8,25,3,1049931,42
There's Something About Mary,1998,8,26,4,923714,43
There's Something About Mary,1998,8,27,5,979332,44
There's Something About Mary,1998,8,28,6,2435000,45
There's Something About Mary,1998,8,29,7,3810000,46
There's Something About Mary,1998,8,30,1,2268000,47
There's Something About Mary,1998,8,31,2,775168,48
There's Something About Mary,1998,9,1,3,844762,49
There's Something About Mary,1998,9,2,4,738668,50
There's Something About Mary,1998,9,3,5,756772,51
There's Something About Mary,1998,9,4,6,2235000,52
There's Something About Mary,1998,9,5,7,3365000,53
There's Something About Mary,1998,9,6,1,3060000,54
There's Something About Mary,1998,9,7,2,2109992,55
There's Something About Mary,1998,9,8,3,713859,56
There's Something About Mary,1998,9,9,4,670111,57
There's Something About Mary,1998,9,10,5,633483,58
There's Something About Mary,1998,9,11,6,2025000,59
There's Something About Mary,1998,9,12,7,3420000,60
There's Something About Mary,1998,9,13,1,1621000,61
There's Something About Mary,1998,9,14,2,479011,62
There's Something About Mary,1998,9,15,3,670800,63
There's Something About Mary,1998,9,16,4,546777,64
There's Something About Mary,1998,9,17,5,556934,65
There's Something About Mary,1998,9,18,6,1630000,66
There's Something About Mary,1998,9,19,7,2735000,67
There's Something About Mary,1998,9,20,1,1337000,68
There's Something About Mary,1998,9,21,2,410343,69
There's Something About Mary,1998,9,22,3,531216,70
There's Something About Mary,1998,9,23,4,384738,71
There's Something About Mary,1998,9,24,5,376396,72
There's Something About Mary,1998,9,25,6,1255000,73
There's Something About Mary,1998,9,26,7,2178000,74
There's Something About Mary,1998,9,27,1,998000,75
There's Something About Mary,1998,9,28,2,275047,76
There's Something About Mary,1998,9,29,3,395081,77
There's Something About Mary,1998,9,30,4,356169,78
There's Something About Mary,1998,10,1,5,343112,79
There's Something About Mary,1998,10,2,6,985000,80
There's Something About Mary,1998,10,3,7,1635000,81
There's Something About Mary,1998,10,4,1,759000,82
There's Something About Mary,1998,10,5,2,209265,83
There's Something About Mary,1998,10,6,3,280694,84
There's Something About Mary,1998,10,7,4,244697,85
There's Something About Mary,1998,10,8,5,314696,86
There's Something About Mary,1998,10,9,6,775000,87
There's Something About Mary,1998,10,10,7,1275000,88
There's Something About Mary,1998,10,11,1,727138,89
There's Something About Mary,1998,10,12,2,328500,90
There's Something About Mary,1998,10,13,3,255546,91
There's Something About Mary,1998,10,14,4,234714,92
There's Something About Mary,1998,10,15,5,238921,93
There's Something About Mary,1998,10,22,5,174427,100
The Waterboy,1998,11,6,6,12870000,1
The Waterboy,1998,11,7,7,16305000,2
The Waterboy,1998,11,8,1,10289000,3
The Waterboy,1998,11,9,2,2733509,4
The Waterboy,1998,11,10,3,4458077,5
The Waterboy,1998,11,11,4,5469788,6
The Waterboy,1998,11,12,5,2597159,7
The Waterboy,1998,11,13,6,7770000,8
The Waterboy,1998,11,14,7,10810000,9
The Waterboy,1998,11,15,1,5702000,10
The Waterboy,1998,11,16,2,1231743,11
The Waterboy,1998,11,17,3,1644914,12
The Waterboy,1998,11,18,4,1232498,13
The Waterboy,1998,11,19,5,1310260,14
The Waterboy,1998,11,20,6,4935000,15
The Waterboy,1998,11,21,7,7115000,16
The Waterboy,1998,11,22,1,3607000,17
The Waterboy,1998,11,23,2,910420,18
The Waterboy,1998,11,24,3,1440000,19
The Waterboy,1998,11,25,4,2535000,20
The Waterboy,1998,11,26,5,3420000,21
The Waterboy,1998,11,27,6,5835000,22
The Waterboy,1998,11,28,7,5520000,23
The Waterboy,1998,11,29,1,2354000,24
The Waterboy,1998,11,30,2,514150,25
The Waterboy,1998,12,1,3,579451,26
The Waterboy,1998,12,2,4,466992,27
The Waterboy,1998,12,3,5,564302,28
The Waterboy,1998,12,4,6,2015000,29
The Waterboy,1998,12,5,7,2975000,30
The Waterboy,1998,12,6,1,1443000,31
The Waterboy,1998,12,7,2,329019,32
The Waterboy,1998,12,8,3,414476,33
The Waterboy,1998,12,9,4,334863,34
The Waterboy,1998,12,10,5,345610,35
The Waterboy,1998,12,11,6,880000,36
The Waterboy,1998,12,12,7,1930000,37
The Waterboy,1998,12,13,1,1012000,38
The Waterboy,1998,12,14,2,263330,39
The Waterboy,1998,12,15,3,324778,40
The Waterboy,1998,12,16,4,275723,41
The Waterboy,1998,12,17,5,310839,42
The Waterboy,1998,12,18,6,870000,43
The Waterboy,1998,12,19,7,1315000,44
The Waterboy,1998,12,20,1,914000,45
The Waterboy,1998,12,21,2,544497,46
The Waterboy,1998,12,23,4,680000,48
The Waterboy,1998,12,24,5,380000,49
Doctor Dolittle,1998,6,26,6,9685000,1
Doctor Dolittle,1998,6,27,7,11170000,2
Doctor Dolittle,1998,6,28,1,8245000,3
Doctor Dolittle,1998,6,29,2,4090495,4
Doctor Dolittle,1998,6,30,3,4352488,5
Doctor Dolittle,1998,7,1,4,3721033,6
Doctor Dolittle,1998,7,2,5,3970000,7
Doctor Dolittle,1998,7,3,6,7450000,8
Doctor Dolittle,1998,7,4,7,5856000,9
Doctor Dolittle,1998,7,5,1,6347000,10
Doctor Dolittle,1998,7,6,2,2823047,11
Doctor Dolittle,1998,7,7,3,2906883,12
Doctor Dolittle,1998,7,8,4,3144297,13
Doctor Dolittle,1998,7,9,5,2630289,14
Doctor Dolittle,1998,7,10,6,3825000,15
Doctor Dolittle,1998,7,11,7,5005000,16
Doctor Dolittle,1998,7,12,1,3586000,17
Doctor Dolittle,1998,7,13,2,1568741,18
Doctor Dolittle,1998,7,14,3,1766286,19
Doctor Dolittle,1998,7,15,4,1670242,20
Doctor Dolittle,1998,7,16,5,1708824,21
Doctor Dolittle,1998,7,17,6,2775000,22
Doctor Dolittle,1998,7,18,7,3735000,23
Doctor Dolittle,1998,7,19,1,2814000,24
Doctor Dolittle,1998,7,20,2,1274922,25
Doctor Dolittle,1998,7,21,3,1353140,26
Doctor Dolittle,1998,7,22,4,1299352,27
